08/07/2016 - 09:30:34 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:30:40 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:30:41 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:30:43 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:30:43 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:30:44 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:30:44 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:30:53 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:30:53 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:30:54 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:30:54 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:30:58 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:31:03 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:31:03 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:31:04 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:31:04 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:31:13 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:31:14 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:31:14 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:31:14 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:31:16 PM	Darth Tom(Darth) said '/me tome uses power of the darkside to unlock this shit'
08/07/2016 - 09:31:20 PM	Darth Tom(Darth) said 'now unclok me rp '
08/07/2016 - 09:31:23 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:31:23 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:31:24 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:31:24 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:31:30 PM	Darth Tom(Darth) said 'RP'
08/07/2016 - 09:31:33 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:31:33 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:31:34 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:31:34 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:31:43 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:31:43 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:31:44 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:31:44 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:31:47 PM	Darth Tom(Darth) said '/me tom uses power of the darkside to unlock this shit'
08/07/2016 - 09:31:53 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:31:53 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:31:54 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:31:54 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:31:55 PM	Darth Tom(Darth) said 'XD'
08/07/2016 - 09:32:00 PM	Darth Tom(Darth) said 'ffs'
08/07/2016 - 09:32:03 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:32:03 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:32:04 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:32:04 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:32:13 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:32:13 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:32:14 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:32:14 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:32:14 PM	Darth Tom(Darth) said 'I will kill you :D'
08/07/2016 - 09:32:23 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:32:23 PM	Darth Tom(Darth) said '/me tom uses power of the darkside to kill commander '
08/07/2016 - 09:32:23 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:32:24 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:32:24 PM	Darth Tom(Darth) entered 'discs_request'
