07/07/2016 - 09:34:09 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:09 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:09 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:09 PM	MED REG COMM Ethan(Recruit) entered 'discs_request'
07/07/2016 - 09:34:09 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:09 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:12 PM	MED REG COMM Ethan(Recruit) said '!hp @ 100'
07/07/2016 - 09:34:12 PM	MED REG COMM Ethan(Recruit) used ULX command ' hp @ 100'
07/07/2016 - 09:34:14 PM	Bobba Fett(Boba Fett) entered 'discs_request'
07/07/2016 - 09:34:14 PM	TP PVT 7598 Duck(TP PVT) entered 'discs_request'
07/07/2016 - 09:34:15 PM	MED REG COMM Ethan(Recruit) entered 'gm_giveswep'
07/07/2016 - 09:34:16 PM	ST PVT 2410 Roy(StormTrooperPVT) entered 'discs_request'
07/07/2016 - 09:34:16 PM	MED REG COMM Ethan(Recruit) entered 'gm_giveswep'
07/07/2016 - 09:34:16 PM	MED REG COMM Ethan(Recruit) entered 'gm_giveswep'
07/07/2016 - 09:34:16 PM	ST PVT 9034 Marshall(StormTrooperPVT) entered 'discs_request'
07/07/2016 - 09:34:17 PM	Stealth Bot(REBEL) entered 'discs_request'
07/07/2016 - 09:34:18 PM	Bobba Fetts Older brother(Recruit) entered 'discs_request'
07/07/2016 - 09:34:18 PM	SHDT COL 0512 Shrimp(ShadowTrooperCOL) entered 'discs_request'
07/07/2016 - 09:34:19 PM	MED REG COMM Ethan(Recruit) entered 'discs_request'
07/07/2016 - 09:34:20 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:20 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:20 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:21 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:21 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:21 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:21 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:21 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:22 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:22 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:22 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:22 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:22 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:22 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:22 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:22 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:22 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:23 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:23 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:23 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:23 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:23 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:23 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:23 PM	Bobba Fett(Boba Fett) used 'creator'
07/07/2016 - 09:34:23 PM	MED REG COMM Ethan(Recruit) used 'creator'
07/07/2016 - 09:34:23 PM	Bobba Fett(Boba Fett) used 'creator'
